CE_ID,PA,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,sex,race,capital-gain,capital-loss,hours-per-week,Output,Decision
1511,1,56,Private,0,Some-college,0,Married-civ-spouse,Tech-support,Wife,Male,White,10,51,31,0.046234,POSITIVE
1512,0,56,Private,8,Assoc-acdm,0,Married-civ-spouse,Tech-support,Wife,Female,White,0,51,31,-0.483534,NEGATIVE
1512,1,56,Private,8,Assoc-acdm,0,Married-civ-spouse,Tech-support,Wife,Male,White,0,51,31,0.353493,POSITIVE
1513,0,58,Self-emp-not-inc,1,Assoc-voc,0,Separated,Tech-support,Own-child,Female,White,1,55,31,-0.869058,NEGATIVE
1513,1,58,Self-emp-not-inc,1,Assoc-voc,0,Separated,Tech-support,Own-child,Male,White,1,55,31,0.049641,POSITIVE
1514,0,60,Self-emp-not-inc,2,Masters,0,Separated,Other-service,Own-child,Female,Asian-Pac-Islander,3,55,22,-0.338676,NEGATIVE
1514,1,60,Self-emp-not-inc,2,Masters,0,Separated,Other-service,Own-child,Male,Asian-Pac-Islander,3,55,22,0.028371,POSITIVE
1515,0,56,Private,0,Doctorate,0,Married-civ-spouse,Other-service,Wife,Female,White,15,51,21,-0.298040,NEGATIVE
1515,1,56,Private,0,Doctorate,0,Married-civ-spouse,Other-service,Wife,Male,White,15,51,21,0.076823,POSITIVE
1516,0,71,Local-gov,10,1st-4th,2,Some-college,Craft-repair,Not-in-family,Female,Asian-Pac-Islander,2,67,27,-0.074583,NEGATIVE
1516,1,71,Local-gov,10,1st-4th,2,Some-college,Craft-repair,Not-in-family,Male,Asian-Pac-Islander,2,67,27,0.302378,POSITIVE
1517,0,69,Local-gov,8,Doctorate,1,Bachelors,Craft-repair,Husband,Female,White,11,65,26,-0.022703,NEGATIVE
1517,1,69,Local-gov,8,Doctorate,1,Bachelors,Craft-repair,Husband,Male,White,11,65,26,0.350841,POSITIVE
1518,0,68,Private,0,Assoc-acdm,0,Married-civ-spouse,Other-service,Wife,Female,Asian-Pac-Islander,10,51,21,-0.026933,NEGATIVE
1518,1,68,Private,0,Assoc-acdm,0,Married-civ-spouse,Other-service,Wife,Male,Asian-Pac-Islander,10,51,21,0.346889,POSITIVE
1519,0,68,Private,0,Some-college,0,Married-civ-spouse,Other-service,Wife,Female,Asian-Pac-Islander,15,51,21,-0.070217,NEGATIVE
1519,1,68,Private,0,Some-college,0,Married-civ-spouse,Other-service,Wife,Male,Asian-Pac-Islander,15,51,21,0.306456,POSITIVE
1520,0,56,Private,0,Some-college,0,Married-civ-spouse,Other-service,Wife,Female,Asian-Pac-Islander,15,64,21,-0.054069,NEGATIVE
1520,1,56,Private,0,Some-college,0,Married-civ-spouse,Other-service,Wife,Male,Asian-Pac-Islander,15,64,21,0.321541,POSITIVE
1521,0,56,Private,0,Assoc-acdm,0,Married-civ-spouse,Other-service,Wife,Female,Asian-Pac-Islander,10,64,21,-0.010784,NEGATIVE
1521,1,56,Private,0,Assoc-acdm,0,Married-civ-spouse,Other-service,Wife,Male,Asian-Pac-Islander,10,64,21,0.361974,POSITIVE
1522,0,58,Self-emp-not-inc,2,11th,0,Separated,Other-service,Own-child,Female,Asian-Pac-Islander,15,53,22,-0.092022,NEGATIVE
1522,1,58,Self-emp-not-inc,2,11th,0,Separated,Other-service,Own-child,Male,Asian-Pac-Islander,15,53,22,0.286087,POSITIVE
1523,0,57,Self-emp-not-inc,1,Assoc-acdm,0,Divorced,Other-service,Wife,Female,Asian-Pac-Islander,10,52,21,-0.006090,NEGATIVE
1523,1,57,Self-emp-not-inc,1,Assoc-acdm,0,Divorced,Other-service,Wife,Male,Asian-Pac-Islander,10,52,21,0.366360,POSITIVE
1524,0,76,State-gov,13,Prof-school,2,Prof-school,Craft-repair,Other-relative,Female,Asian-Pac-Islander,18,72,29,-0.004863,NEGATIVE
1524,1,76,State-gov,13,Prof-school,2,Prof-school,Craft-repair,Other-relative,Male,Asian-Pac-Islander,18,72,29,0.367505,POSITIVE
1525,0,63,Local-gov,10,HS-grad,2,Some-college,Craft-repair,Not-in-family,Female,Asian-Pac-Islander,12,67,27,-0.023385,NEGATIVE
1525,1,63,Local-gov,10,HS-grad,2,Some-college,Craft-repair,Not-in-family,Male,Asian-Pac-Islander,12,67,27,0.350204,POSITIVE
1526,0,73,State-gov,11,9th,2,11th,Craft-repair,Not-in-family,Female,Asian-Pac-Islander,7,70,28,-0.234854,NEGATIVE
1526,1,73,State-gov,11,9th,2,11th,Craft-repair,Not-in-family,Male,Asian-Pac-Islander,7,70,28,0.150230,POSITIVE
1527,0,62,Self-emp-inc,4,HS-grad,0,Widowed,Tech-support,Own-child,Female,White,12,58,23,-0.100578,NEGATIVE
1527,1,62,Self-emp-inc,4,HS-grad,0,Widowed,Tech-support,Own-child,Male,White,12,58,23,0.278095,POSITIVE
1528,0,58,Self-emp-not-inc,1,Assoc-acdm,0,Divorced,Tech-support,Wife,Female,White,0,53,21,-0.260744,NEGATIVE
1528,1,58,Self-emp-not-inc,1,Assoc-acdm,0,Divorced,Tech-support,Wife,Male,White,0,53,21,0.120151,POSITIVE
1529,0,87,State-gov,13,Private,5,Prof-school,Prof-specialty,Other-relative,Female,Amer-Indian-Eskimo,18,61,19,0.001000,POSITIVE
1529,1,87,State-gov,13,Private,5,Prof-school,Prof-specialty,Other-relative,Male,Amer-Indian-Eskimo,18,61,19,-2.053291,NEGATIVE
1530,0,82,Local-gov,10,1st-4th,5,Some-college,Prof-specialty,Not-in-family,Female,Amer-Indian-Eskimo,17,59,17,0.105751,POSITIVE
1530,1,82,Local-gov,10,1st-4th,5,Some-college,Prof-specialty,Not-in-family,Male,Amer-Indian-Eskimo,17,59,17,-2.028228,NEGATIVE
1531,0,83,State-gov,13,Private,5,Prof-school,Prof-specialty,Other-relative,Female,Amer-Indian-Eskimo,13,61,19,0.064146,POSITIVE
1531,1,83,State-gov,13,Private,5,Prof-school,Prof-specialty,Other-relative,Male,Amer-Indian-Eskimo,13,61,19,-2.052924,NEGATIVE
1532,0,90,Private,0,Doctorate,0,Married-civ-spouse,Exec-managerial,Wife,Female,Amer-Indian-Eskimo,15,76,0,-0.317860,NEGATIVE
1532,1,90,Private,0,Doctorate,0,Married-civ-spouse,Exec-managerial,Wife,Male,Amer-Indian-Eskimo,15,76,0,0.053797,POSITIVE
1533,0,92,Self-emp-inc,4,1st-4th,1,Widowed,Sales,Own-child,Female,Amer-Indian-Eskimo,12,83,5,-0.046635,NEGATIVE
1533,1,92,Self-emp-inc,4,1st-4th,1,Widowed,Sales,Own-child,Male,Amer-Indian-Eskimo,12,83,5,0.328485,POSITIVE
1534,0,79,Private,0,12th,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,10,76,0,-0.224908,NEGATIVE
1534,1,79,Private,0,12th,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,10,76,0,0.161785,POSITIVE
1535,0,80,Self-emp-not-inc,2,Masters,0,Separated,Sales,Own-child,Female,Amer-Indian-Eskimo,11,80,3,-0.070369,NEGATIVE
1535,1,80,Self-emp-not-inc,2,Masters,0,Separated,Sales,Own-child,Male,Amer-Indian-Eskimo,11,80,3,0.306314,POSITIVE
1536,0,79,Private,0,Assoc-acdm,0,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,10,76,0,-0.316142,NEGATIVE
1536,1,79,Private,0,Assoc-acdm,0,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,10,76,0,0.055793,POSITIVE
1537,0,79,Private,0,Some-college,0,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,15,76,0,-0.350945,NEGATIVE
1537,1,79,Private,0,Some-college,0,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,15,76,0,0.013112,POSITIVE
1538,0,79,Private,0,Doctorate,0,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,0,76,0,-0.246535,NEGATIVE
1538,1,79,Private,0,Doctorate,0,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,0,76,0,0.136660,POSITIVE
1539,0,79,Private,0,12th,0,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,5,76,0,-0.281338,NEGATIVE
1539,1,79,Private,0,12th,0,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,5,76,0,0.096227,POSITIVE
1540,0,90,Private,0,12th,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,10,51,0,-0.040065,NEGATIVE
1540,1,90,Private,0,12th,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,10,51,0,0.334622,POSITIVE
1541,0,92,Self-emp-inc,4,1st-4th,0,Widowed,Sales,Own-child,Female,Amer-Indian-Eskimo,12,58,5,-0.129282,NEGATIVE
1541,1,92,Self-emp-inc,4,1st-4th,0,Widowed,Sales,Own-child,Male,Amer-Indian-Eskimo,12,58,5,0.251281,POSITIVE
1542,0,79,Self-emp-not-inc,1,Masters,4,Divorced,Sales,Wife,Female,Amer-Indian-Eskimo,10,53,1,-0.071126,NEGATIVE
1542,1,79,Self-emp-not-inc,1,Masters,4,Divorced,Sales,Wife,Male,Amer-Indian-Eskimo,10,53,1,0.305607,POSITIVE
1543,0,82,Self-emp-inc,5,10th,1,Married-spouse-absent,Sales,Husband,Female,Amer-Indian-Eskimo,13,60,7,-0.176408,NEGATIVE
1543,1,82,Self-emp-inc,5,10th,1,Married-spouse-absent,Sales,Husband,Male,Amer-Indian-Eskimo,13,60,7,0.207260,POSITIVE
1544,0,90,Private,0,Assoc-acdm,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,15,64,11,-0.055900,NEGATIVE
1544,1,90,Private,0,Assoc-acdm,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,15,64,11,0.319830,POSITIVE
1545,0,90,Self-emp-not-inc,1,Assoc-acdm,4,Divorced,Sales,Wife,Female,Amer-Indian-Eskimo,15,52,11,-0.033351,NEGATIVE
1545,1,90,Self-emp-not-inc,1,Assoc-acdm,4,Divorced,Sales,Wife,Male,Amer-Indian-Eskimo,15,52,11,0.340894,POSITIVE
1546,0,90,Private,0,Assoc-acdm,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,15,51,0,-0.083351,NEGATIVE
1546,1,90,Private,0,Assoc-acdm,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,15,51,0,0.294188,POSITIVE
1547,0,90,Private,0,Assoc-acdm,0,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,10,51,0,-0.153532,NEGATIVE
1547,1,90,Private,0,Assoc-acdm,0,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,10,51,0,0.228630,POSITIVE
1548,0,90,Private,0,Some-college,0,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,15,51,0,-0.196816,NEGATIVE
1548,1,90,Private,0,Some-college,0,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,15,51,0,0.188196,POSITIVE
1549,0,79,Self-emp-not-inc,1,Assoc-acdm,4,Divorced,Sales,Wife,Female,Amer-Indian-Eskimo,15,65,11,-0.033567,NEGATIVE
1549,1,79,Self-emp-not-inc,1,Assoc-acdm,4,Divorced,Sales,Wife,Male,Amer-Indian-Eskimo,15,65,11,0.340692,POSITIVE
1550,0,79,Private,0,Assoc-acdm,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,15,64,0,-0.085093,NEGATIVE
1550,1,79,Private,0,Assoc-acdm,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,15,64,0,0.292560,POSITIVE
1551,0,80,Self-emp-not-inc,2,Assoc-voc,4,Separated,Sales,Own-child,Female,Amer-Indian-Eskimo,15,53,12,-0.012546,NEGATIVE
1551,1,80,Self-emp-not-inc,2,Assoc-voc,4,Separated,Sales,Own-child,Male,Amer-Indian-Eskimo,15,53,12,0.360329,POSITIVE
1552,0,79,Private,0,Assoc-acdm,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,10,51,11,-0.344085,NEGATIVE
1552,1,79,Private,0,Assoc-acdm,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,10,51,11,0.021643,POSITIVE
1553,0,79,Self-emp-not-inc,1,Assoc-acdm,4,Divorced,Sales,Wife,Female,Amer-Indian-Eskimo,15,52,0,-0.060490,NEGATIVE
1553,1,79,Self-emp-not-inc,1,Assoc-acdm,4,Divorced,Sales,Wife,Male,Amer-Indian-Eskimo,15,52,0,0.315542,POSITIVE
1554,0,79,Private,0,Some-college,0,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,15,51,0,-0.000006,NEGATIVE
1554,1,79,Private,0,Some-college,0,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,15,51,0,0.372043,POSITIVE
1555,0,79,Self-emp-not-inc,1,Assoc-acdm,0,Divorced,Sales,Wife,Female,Amer-Indian-Eskimo,10,53,1,-0.144518,NEGATIVE
1555,1,79,Self-emp-not-inc,1,Assoc-acdm,0,Divorced,Sales,Wife,Male,Amer-Indian-Eskimo,10,53,1,0.237049,POSITIVE
1556,0,90,Private,0,Doctorate,0,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,0,51,0,-0.066962,NEGATIVE
1556,1,90,Private,0,Doctorate,0,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,0,51,0,0.309497,POSITIVE
1557,0,90,Private,0,12th,0,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,5,51,0,-0.110247,NEGATIVE
1557,1,90,Private,0,12th,0,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,5,51,0,0.269063,POSITIVE
1558,0,80,Self-emp-not-inc,2,5th-6th,4,Separated,Sales,Own-child,Female,Amer-Indian-Eskimo,5,66,12,-0.121476,NEGATIVE
1558,1,80,Self-emp-not-inc,2,5th-6th,4,Separated,Sales,Own-child,Male,Amer-Indian-Eskimo,5,66,12,0.258574,POSITIVE
1559,0,79,Self-emp-not-inc,1,Doctorate,4,Divorced,Sales,Wife,Female,Amer-Indian-Eskimo,5,65,0,-0.170947,NEGATIVE
1559,1,79,Self-emp-not-inc,1,Doctorate,4,Divorced,Sales,Wife,Male,Amer-Indian-Eskimo,5,65,0,0.212361,POSITIVE
1560,0,79,Private,0,12th,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,5,51,11,-0.309282,NEGATIVE
1560,1,79,Private,0,12th,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,5,51,11,0.063763,POSITIVE
1561,0,79,Private,0,Doctorate,4,Married-civ-spouse,Sales,Wife,Female,Amer-Indian-Eskimo,0,51,11,-0.274478,NEGATIVE
1561,1,79,Private,0,Doctorate,4,Married-civ-spouse,Sales,Wife,Male,Amer-Indian-Eskimo,0,51,11,0.104196,POSITIVE
1562,0,80,Self-emp-not-inc,2,5th-6th,4,Separated,Sales,Own-child,Female,Amer-Indian-Eskimo,5,53,1,-0.147872,NEGATIVE
1562,1,80,Self-emp-not-inc,2,5th-6th,4,Separated,Sales,Own-child,Male,Amer-Indian-Eskimo,5,53,1,0.233916,POSITIVE
1563,0,79,Self-emp-not-inc,1,Masters,0,Divorced,Sales,Wife,Female,Amer-Indian-Eskimo,5,53,1,-0.025628,NEGATIVE
1563,1,79,Self-emp-not-inc,1,Masters,0,Divorced,Sales,Wife,Male,Amer-Indian-Eskimo,5,53,1,0.348108,POSITIVE
1564,0,79,Self-emp-not-inc,1,Doctorate,0,Divorced,Sales,Wife,Female,Amer-Indian-Eskimo,0,53,1,-0.057949,NEGATIVE
1564,1,79,Self-emp-not-inc,1,Doctorate,0,Divorced,Sales,Wife,Male,Amer-Indian-Eskimo,0,53,1,0.317916,POSITIVE
1565,0,97,Without-pay,14,10th,5,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,13,97,17,-0.015833,NEGATIVE
1565,1,97,Without-pay,14,10th,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,13,97,17,0.357259,POSITIVE
1566,0,95,Without-pay,5,Masters,5,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,11,95,15,-0.133885,NEGATIVE
1566,1,95,Without-pay,5,Masters,5,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,11,95,15,0.246982,POSITIVE
1567,0,97,Without-pay,14,Masters,2,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,11,97,17,-0.114648,NEGATIVE
1567,1,97,Without-pay,14,Masters,2,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,11,97,17,0.264952,POSITIVE
1568,0,97,Federal-gov,14,Masters,5,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,11,97,17,-0.098795,NEGATIVE
1568,1,97,Federal-gov,14,Masters,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,11,97,17,0.279761,POSITIVE
1569,0,95,Without-pay,13,5th-6th,5,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,8,95,15,-0.096256,NEGATIVE
1569,1,95,Without-pay,13,5th-6th,5,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,8,95,15,0.282132,POSITIVE
1570,0,95,Without-pay,13,Preschool,5,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,6,95,15,-0.107453,NEGATIVE
1570,1,95,Without-pay,13,Preschool,5,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,6,95,15,0.271673,POSITIVE
1571,0,95,Without-pay,5,5th-6th,5,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,6,95,15,-0.090601,NEGATIVE
1571,1,95,Without-pay,5,5th-6th,5,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,6,95,15,0.287415,POSITIVE
1572,0,97,Without-pay,14,5th-6th,2,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,6,97,17,-0.071364,NEGATIVE
1572,1,97,Without-pay,14,5th-6th,2,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,6,97,17,0.305385,POSITIVE
1573,0,97,Federal-gov,14,5th-6th,5,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,6,97,17,-0.055511,NEGATIVE
1573,1,97,Federal-gov,14,5th-6th,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,6,97,17,0.320194,POSITIVE
1574,0,93,Local-gov,10,Preschool,4,Some-college,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,2,92,13,-0.011483,NEGATIVE
1574,1,93,Local-gov,10,Preschool,4,Some-college,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,2,92,13,0.361321,POSITIVE
1575,0,93,Local-gov,10,1st-4th,4,Some-college,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,7,92,13,-0.054768,NEGATIVE
1575,1,93,Local-gov,10,1st-4th,4,Some-college,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,7,92,13,0.320888,POSITIVE
1576,0,87,Self-emp-inc,5,Masters,2,Married-spouse-absent,Other-service,Husband,Female,Amer-Indian-Eskimo,1,85,7,-0.000521,NEGATIVE
1576,1,87,Self-emp-inc,5,Masters,2,Married-spouse-absent,Other-service,Husband,Male,Amer-Indian-Eskimo,1,85,7,0.371561,POSITIVE
1577,0,97,Without-pay,13,7th-8th,5,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,18,97,17,-0.027190,NEGATIVE
1577,1,97,Without-pay,13,7th-8th,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,18,97,17,0.346650,POSITIVE
1578,0,97,Without-pay,14,Assoc-voc,2,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,16,97,17,-0.157933,NEGATIVE
1578,1,97,Without-pay,14,Assoc-voc,2,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,16,97,17,0.224518,POSITIVE
1579,0,97,Federal-gov,14,Assoc-voc,5,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,16,97,17,-0.142080,NEGATIVE
1579,1,97,Federal-gov,14,Assoc-voc,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,16,97,17,0.239328,POSITIVE
1580,0,93,Local-gov,10,9th,4,Some-college,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,12,92,13,-0.098053,NEGATIVE
1580,1,93,Local-gov,10,9th,4,Some-college,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,12,92,13,0.280454,POSITIVE
1581,0,93,Local-gov,10,HS-grad,4,Some-college,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,17,92,13,-0.141337,NEGATIVE
1581,1,93,Local-gov,10,HS-grad,4,Some-college,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,17,92,13,0.240021,POSITIVE
1582,0,87,Self-emp-inc,5,11th,2,Married-spouse-absent,Other-service,Husband,Female,Amer-Indian-Eskimo,11,85,7,-0.087090,NEGATIVE
1582,1,87,Self-emp-inc,5,11th,2,Married-spouse-absent,Other-service,Husband,Male,Amer-Indian-Eskimo,11,85,7,0.290695,POSITIVE
1583,0,87,Self-emp-inc,5,Assoc-voc,2,Married-spouse-absent,Other-service,Husband,Female,Amer-Indian-Eskimo,6,85,7,-0.043805,NEGATIVE
1583,1,87,Self-emp-inc,5,Assoc-voc,2,Married-spouse-absent,Other-service,Husband,Male,Amer-Indian-Eskimo,6,85,7,0.331129,POSITIVE
1584,0,83,Self-emp-not-inc,2,Assoc-voc,1,Separated,Other-service,Own-child,Female,Amer-Indian-Eskimo,0,80,3,-0.241104,NEGATIVE
1584,1,83,Self-emp-not-inc,2,Assoc-voc,1,Separated,Other-service,Own-child,Male,Amer-Indian-Eskimo,0,80,3,0.142969,POSITIVE
1585,0,81,Self-emp-not-inc,1,Some-college,0,Divorced,Other-service,Wife,Female,Amer-Indian-Eskimo,5,78,1,-0.032844,NEGATIVE
1585,1,81,Self-emp-not-inc,1,Some-college,0,Divorced,Other-service,Wife,Male,Amer-Indian-Eskimo,5,78,1,0.341368,POSITIVE
1586,0,79,Local-gov,0,HS-grad,0,Married-civ-spouse,Other-service,Wife,Female,Amer-Indian-Eskimo,3,76,0,-0.323172,NEGATIVE
1586,1,79,Local-gov,0,HS-grad,0,Married-civ-spouse,Other-service,Wife,Male,Amer-Indian-Eskimo,3,76,0,0.047626,POSITIVE
1587,0,79,Private,0,HS-grad,4,Married-civ-spouse,Other-service,Wife,Female,Amer-Indian-Eskimo,3,76,0,-0.306724,NEGATIVE
1587,1,79,Private,0,HS-grad,4,Married-civ-spouse,Other-service,Wife,Male,Amer-Indian-Eskimo,3,76,0,0.066734,POSITIVE
1588,0,79,Private,8,Some-college,0,Married-civ-spouse,Other-service,Wife,Female,Amer-Indian-Eskimo,3,76,0,-0.350717,NEGATIVE
1588,1,79,Private,8,Some-college,0,Married-civ-spouse,Other-service,Wife,Male,Amer-Indian-Eskimo,3,76,0,0.013396,POSITIVE
1589,0,79,Private,0,Some-college,0,Married-civ-spouse,Other-service,Wife,Female,Amer-Indian-Eskimo,3,76,0,-0.062280,NEGATIVE
1589,1,79,Private,0,Some-college,0,Married-civ-spouse,Other-service,Wife,Male,Amer-Indian-Eskimo,3,76,0,0.313870,POSITIVE
1590,0,79,Private,0,HS-grad,0,Married-civ-spouse,Other-service,Wife,Female,Amer-Indian-Eskimo,0,76,0,-0.111915,NEGATIVE
1590,1,79,Private,0,HS-grad,0,Married-civ-spouse,Other-service,Wife,Male,Amer-Indian-Eskimo,0,76,0,0.267505,POSITIVE
1591,0,97,State-gov,13,7th-8th,5,Prof-school,Craft-repair,Other-relative,Female,Amer-Indian-Eskimo,3,97,17,-0.004730,NEGATIVE
1591,1,97,State-gov,13,7th-8th,5,Prof-school,Craft-repair,Other-relative,Male,Amer-Indian-Eskimo,3,97,17,0.367630,POSITIVE
1592,0,97,State-gov,13,Prof-school,5,Prof-school,Craft-repair,Other-relative,Female,Amer-Indian-Eskimo,8,97,17,-0.119291,NEGATIVE
1592,1,97,State-gov,13,Prof-school,5,Prof-school,Craft-repair,Other-relative,Male,Amer-Indian-Eskimo,8,97,17,0.260615,POSITIVE
1593,0,97,State-gov,11,9th,5,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,13,70,15,-0.139772,NEGATIVE
1593,1,97,State-gov,11,9th,5,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,13,70,15,0.241483,POSITIVE
1594,0,95,Federal-gov,7,HS-grad,5,(null),Other-service,Husband,Female,Amer-Indian-Eskimo,14,63,10,-0.024244,NEGATIVE
1594,1,95,Federal-gov,7,HS-grad,5,(null),Other-service,Husband,Male,Amer-Indian-Eskimo,14,63,10,0.349401,POSITIVE
1595,0,87,State-gov,13,Prof-school,5,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,18,73,19,-0.155233,NEGATIVE
1595,1,87,State-gov,13,Prof-school,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,18,73,19,0.227040,POSITIVE
1596,0,87,Without-pay,13,Prof-school,5,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,18,61,19,-0.036731,NEGATIVE
1596,1,87,Without-pay,13,Prof-school,5,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,18,61,19,0.337737,POSITIVE
1597,0,86,State-gov,11,HS-grad,5,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,18,70,7,-0.150613,NEGATIVE
1597,1,86,State-gov,11,HS-grad,5,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,18,70,7,0.231356,POSITIVE
1598,0,86,State-gov,11,9th,5,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,13,70,15,-0.094173,NEGATIVE
1598,1,86,State-gov,11,9th,5,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,13,70,15,0.284078,POSITIVE
1599,0,97,Without-pay,14,Assoc-voc,2,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,13,72,17,-0.189507,NEGATIVE
1599,1,97,Without-pay,14,Assoc-voc,2,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,13,72,17,0.195024,POSITIVE
1600,0,95,Without-pay,13,9th,2,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,11,70,15,-0.010889,NEGATIVE
1600,1,95,Without-pay,13,9th,2,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,11,70,15,0.361877,POSITIVE
1601,0,97,Without-pay,6,Assoc-voc,2,Prof-school,Other-service,Other-relative,Female,Amer-Indian-Eskimo,11,72,17,-0.169595,NEGATIVE
1601,1,97,Without-pay,6,Assoc-voc,2,Prof-school,Other-service,Other-relative,Male,Amer-Indian-Eskimo,11,72,17,0.213624,POSITIVE
1602,0,95,Without-pay,13,11th,2,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,18,70,15,-0.042976,NEGATIVE
1602,1,95,Without-pay,13,11th,2,11th,Other-service,Not-in-family,Male,Amer-Indian-Eskimo,18,70,15,0.331903,POSITIVE
1603,0,95,Without-pay,13,HS-grad,2,11th,Other-service,Not-in-family,Female,Amer-Indian-Eskimo,16,70,15,-0.054173,NEGATIVE
